cs1_pe,cs2_bottom_pe
3.0270993990902753,654.9239603148212
3.042452208615458,350.80872268301613
3.0645317490283333,474.0328652488229
3.0873004715824806,801.3106997588043
3.1125303761073866,266.8501578968004
3.113938884236063,846.7497968772761
3.124248523632218,359.37691219859664
3.139600578590219,342.43451528802217
3.1539178306528015,373.4375150810466
3.181249665969773,465.04580932288405
3.188095420660318,306.0808027034749
3.2114592991802056,208.5275907612709
3.257808338432824,222.16758897538983
3.259660005767529,432.74067351561257
3.2636486459782645,310.5164915035856
3.2805071802775387,624.1999208136308
3.2962163621695595,434.1241335722973
3.298630638847726,352.57567099152607
3.3029912338329837,348.8841050545592
3.3598772107307013,262.53401260961135
3.3601223527584807,471.66313669022907
3.372486526198486,636.3304558623067
3.407208585306762,406.33234126984365
3.430503041584359,340.480463283737
3.433633341009809,626.919569627195
3.4406954630594555,400.6038562084867
3.4451756279380277,343.922650199754
3.4530221064548527,357.8556601936605
3.467105122222989,274.85789596617207
3.4815182849569055,490.4570690282046
3.489545264048502,244.07084696420654
3.5119471456511633,313.7390563975285
3.514304765336533,190.65750096524215
3.519985298769427,186.26190464771156
3.5375757622962,532.574468107488
3.5415360499200688,410.76033917003593
3.5484699696583704,318.9115998838114
3.5564957786227183,167.15121292206953
3.5648191119437627,361.6563006620567
3.564855344668956,416.35780096822566
3.5748594706467713,614.9049701338722
3.5898217048888625,284.32071154598145
3.593094278651378,516.6529799064974
3.5939545711534038,251.0020254968635
3.6032765360223493,320.18207632186164
3.6063693465577273,466.6789892979511
3.6085096993990646,345.9758346651705
3.613181523045796,386.7937761200488
3.616731359051272,226.00718810068616
3.6204061023413203,434.50408557974913
3.6210976416303993,187.53520720714306
3.6408328405855173,466.8496867467336
3.6447890574559665,154.7092522145501
3.66729873535445,846.5672682836713
3.6686405485290265,276.1359642644296
3.684341284835,373.07798808306603
3.6870742829887604,375.9170373271281
3.69431621745386,635.4123654076042
3.7085917105318913,595.5807450638008
3.7315349175218557,419.98070715540706
3.7320409471098515,259.9747851583781
3.735993550932619,273.25719023318163
3.7635709254700487,179.95226018568124
3.7661214552301203,230.22788021287235
3.7726221110302163,368.55094703927045
3.7733232794377045,413.5719141585054
3.780779691701241,430.52654634058223
3.793033168779715,324.7958822754703
3.795172438388221,484.36385332964556
3.79595816334205,326.6457636155961
3.8040192594097277,486.80350421398737
3.805049268066057,287.87767052584985
3.8310846685613456,1081.3338655021112
3.8417737576684203,310.4220083531231
3.8461852429550163,226.59693447471926
3.8535027217453717,208.03968344051623
3.8549554964221215,481.1867186935316
3.8552488528966364,466.78403630788625
3.8762292412879162,139.14879960105213
3.8794252010268337,484.26059255658777
3.8811885687459835,247.16265679418262
3.8906758040796774,542.5914643911507
3.9065670332515765,393.9884608506322
3.9087143732164122,333.2934502079406
3.9142512284252007,354.9431627132889
3.916285262287147,296.97409624137873
3.919393991566494,628.7713796577713
3.9236078247654405,628.4120215571477
3.926294594469937,355.1788117875919
3.9271635258485276,500.95272182761084
3.9366279182104336,511.37401767001336
3.9469968751395186,484.8925120878847
3.956150139406418,451.3741099723581
3.957127403074878,512.6906434703535
3.959930561382805,388.6236409437447
3.972897801846983,148.75253789197853
3.984027157343519,301.2619318786909
3.9908400957453694,534.9910416985526
4.0240908773103,394.47851457565986
4.025457953603876,259.29780514654175
4.029292637455342,532.0686656233106
4.051242321097703,711.430273275511
4.057049878785051,294.83510736941304
4.059708391150679,252.1142621942259
4.064766165207516,362.9259998591855
4.066760949853574,410.14649399118593
4.0860445399527805,552.6559722804775
4.090742262095603,341.8153567886218
4.097343995513256,211.2920747956505
4.122462501640712,273.89513804826515
4.1285143210450315,306.57497786070144
4.1286140499719295,309.77331037490916
4.132336106525969,427.04296364858027
4.137941093607537,277.0540163688968
4.139088824116698,300.4219405425132
4.1459469730294245,413.7040267775119
4.147909875183586,359.0722847505635
4.162693524180327,510.4029133261406
4.164996206629439,368.81772981660515
4.168483217733495,432.0482037139281
4.169529006325263,503.9882348726499
4.177074001476484,300.5706760434808
4.184697309264607,569.7192584339209
4.193622383906586,252.53037492008974
4.2023175897874125,215.13235415252316
4.223710182808645,636.3397455783177
4.22412864543918,1050.8925837272022
4.225945597483644,357.320333534461
4.238429076001012,554.796026301376
4.2395296862437135,452.6086238223072
4.248850773636832,443.5560318138495
4.253967462963146,362.8600783746159
4.254968085007931,484.0266693698954
4.256660314356822,294.54306334259917
4.268929820380606,397.3965262702413
4.276600539292474,340.5839598520419
4.298821703670427,193.35658451282598
4.301438885604966,509.5939541158811
4.32496217548254,621.5969963222832
4.3331570523719165,367.8958627107432
4.339111884854759,496.45360908689673
4.349223238182844,252.12502136731624
4.350172649972819,250.43900343283906
4.351845323369275,565.4395336615174
4.363409899495309,279.2177746641437
4.381732183140684,266.2224038985179
4.403185038214588,274.9973296546806
4.403453230828376,404.6448057994067
4.409110942532095,477.58124285334384
4.411272567652077,446.31608917578416
4.42154657000799,437.5958971734704
4.424606704300828,253.77372739689258
4.428496353533546,471.46421460071315
4.435725548141647,749.8113764008611
4.437204506248236,344.0970928925918
4.438653811167967,379.4311645965835
4.449658363354274,366.46014236645294
4.450542345271003,467.01011960043377
4.451696974815746,122.44738768877342
4.459881938382949,545.6411573808031
4.463907375791365,347.1140514081099
4.470537945516298,260.19487527673834
4.476153052882637,414.0025755381334
4.480137138536122,290.22956895128607
4.480805330100054,488.6550540435758
4.489983020638078,178.4433407147716
4.499046925869266,324.6973536841458
4.507034425795439,696.9605076755233
4.526086729472553,485.5139881159558
4.538751717902414,511.66416244035275
4.539406322963259,257.1296541093352
4.544351407271165,423.93715429879296
4.5475692707029225,1220.4618607022446
4.557427169539409,610.9084904435234
4.574136328070608,227.94271298734347
4.575114790962118,480.3401677789514
4.581897123653647,344.8427970986827
4.5849027796691075,389.0074712386177
4.595549035633326,289.37692892951907
4.604425304440838,273.29564609708683
4.610657791240328,634.9418971665814
4.616804139288064,339.58714800850254
4.617761411179941,419.21472320009525
4.620495073433403,530.5859131188545
4.621532377684048,377.70558791005374
4.632149044423812,167.33427689599262
4.635910963713059,214.97984113148223
4.644746783510016,262.04520276417065
4.650295788076164,493.3824179596731
4.650598441426155,246.31955325560443
4.651868869499822,282.26837355262467
4.655621047204903,322.49866492712994
4.659007148848673,299.9721220285078
4.671955301411884,593.7712469426702
4.675297476794896,426.99053950853107
4.67739610438764,287.3289879324901
4.679862346846448,423.8272439797038
4.685435146121506,783.8989680915084
4.686323212276022,283.48363713434816
4.690228421262731,609.9796791306677
4.6929165272632645,280.33291749596856
4.698708376969421,320.7615061887362
4.69980533524199,513.8021165567843
4.700987482035089,423.2464717581777
4.713171954403151,475.14735702890175
4.730432402222618,282.74133063097975
4.734478613317634,470.5574874304386
4.739701328601484,462.46334439270385
4.747820768506017,417.2044519193961
4.747929979545631,295.5471401825441
4.748223829221843,685.9478472098365
4.75655377423621,742.7552609907392
4.761644723100517,334.4924555183491
4.763026558614172,421.30667355640054
4.766804187990601,687.4322739933715
4.769191188393961,411.9993772156691
4.774006902943228,1017.6226093411179
4.797100672680017,384.4912823449001
4.800735362330954,279.8222009433861
4.816417083485931,581.1701784493558
4.821382593339877,261.52736600763114
4.823708989784791,310.7625380876133
4.823995965172344,321.5350522809629
4.827036507791718,344.5928762438687
4.843355495367973,250.76511980237763
4.844193656889303,248.6601436826584
4.848751150529495,284.8610388824669
4.859701067101014,495.4632713706179
4.8730061730908005,562.3266588914906
4.8794065272113585,316.6124809823845
4.886885239900096,349.65960698693146
4.889079379198506,392.5083696982199
4.8951919762928355,306.40703568635814
4.902756961245643,230.21550870216657
4.904573281116882,643.064384588423
4.914548720477654,744.9792071988005
4.918602700764552,1374.8914671926907
4.922736518640647,327.2112019142215
4.947223656357551,423.5694325577615
4.949810031436755,326.87686817583864
4.9584370270066245,606.2794521410914
4.970414623962711,239.20477519959593
4.973843860187117,376.09181562228264
4.994089196317077,570.8721245403468
4.9969999264430385,369.3921894302546
4.999959739507176,273.6067201352942
5.001929751427383,276.28284345293343
5.0177625492453615,414.59502138629165
5.021067832107491,497.99060376322814
5.024350595363671,242.2714452594915
5.038082155631258,233.61883474279756
5.039089005045071,628.0798198775545
5.058179181487503,182.1512386040441
5.059095251323811,129.04277978467113
5.060093490844082,441.3928282758606
5.064531392377376,318.9266200139609
5.0666372117029255,337.9172493170566
5.069140806325208,569.1333572592183
5.071542731314821,485.2319979581262
5.080558501502992,758.4133988110347
5.0873183236201385,473.50070671168163
5.099287303903395,394.14493591231354
5.105927900617587,296.31456615521665
5.108700283200051,394.4810497499796
5.116764272487671,620.6514780245368
5.122648097219553,492.3356874082789
5.144191957971316,500.1734428379604
5.151714739247609,267.753529884507
5.1525176720573995,608.1129307360367
5.15535328445128,317.14519715974217
5.162515122791405,608.4533660612195
5.171171631734978,436.8288481433217
5.174115136209707,552.1814423005943
5.175551988402361,375.5792175771972
5.176928302801798,317.6141315774226
5.177217184230358,641.636839856203
5.1780767876208245,576.4966102217884
5.18223328446652,473.7708405798602
5.223035128967467,291.7165443899024
5.23684299086824,404.9123331429044
5.25153256664629,432.0721147255486
5.254474886644402,394.8522955274256
5.263178282053019,572.9620691035792
5.2715569515612515,490.644006517072
5.277984705549841,344.8188949101739
5.280450008547632,658.3838500823259
5.284012325142271,296.6576652617214
5.285402742836595,639.481512714431
5.286672204077206,286.77659302908427
5.28814949033756,573.2376611037641
5.290045615425697,345.5565181402024
5.293825041800915,396.35492392810653
5.298693242404511,382.9140766294511
5.3018049295532705,746.224881165091
5.303468383954481,489.0020544296527
5.308311035859333,274.3676204854909
5.316319665149422,218.21397856336068
5.321566707200077,227.97435319316074
5.342605988634489,409.65395591556717
5.357810894925024,518.2982187127208
5.3671863580382535,428.2233591212965
5.368751674958645,431.7830489319044
5.3824369237580925,565.9920005553128
5.382945092681183,460.1578592840786
5.385178224718402,378.7230068707296
5.386024984891037,584.1169007665815
5.386608447119215,358.6289660131996
5.387195431363324,469.6740592107505
5.3894891238804234,240.3923076722877
5.39402603556681,399.7869800735458
5.395898552884205,315.520072279388
5.399784672737724,488.1363962060675
5.407597104549495,441.1491719519314
5.414927138674102,443.1940890118121
5.423068107001711,525.1826014671174
5.424599109050234,154.16299244468445
5.434137000797705,404.47781496899535
5.4442630583764355,505.5375763678663
5.444747755655328,203.57887611520644
5.44521851643367,390.930555636775
5.45937609198063,846.4281535159377
5.464004302160902,443.5926393205715
5.46510681584266,352.2421551533546
5.481318767246535,315.4490700583837
5.499683992394125,454.79181751288843
5.502657732089659,372.75018129989155
5.514710463821984,594.0130185417114
5.5487684544343665,604.7174835515325
5.557401528765922,451.4844185495386
5.565386628662964,171.1518484167192
5.581882593048704,484.47836699097905
5.591412388633472,558.3787526103193
5.602999840837697,410.7756234698539
5.605242898460801,348.0046589513887
5.6121205183803795,562.913889938022
5.630045519356258,362.2770605293189
5.634995074535823,702.7035756548942
5.650715341951241,1466.3854636210256
5.651461204763137,286.0564274485663
5.657506890263477,485.82460243011946
5.660239662908111,543.9836895101834
5.6706412009882,550.2764680440453
5.672419700042724,502.754080271026
5.688315026122041,375.72378833400813
5.69095730949698,538.8911001243081
5.692742120316609,465.15228692979997
5.695189554925605,285.11027207215415
5.6996438613920475,383.49435358727237
5.700698053773522,887.6397155676167
5.7028444726961425,388.9301990587985
5.703454204320224,530.9764774151146
5.70549392631699,528.628721589403
5.710072633079562,165.5644373933677
5.711718351719583,475.1742072005854
5.716904877166712,310.8648867876943
5.733600681369126,314.8491951554098
5.735256711425677,389.47401745731617
5.740850401908574,247.2482371207847
5.755825465964563,486.9190571575612
5.761517313718514,385.7509793340457
5.762984850420821,468.9264798794953
5.765028568698426,243.07238318362138
5.770172321203745,314.83282185715603
5.77227222387711,549.2034810426767
5.77515320982792,373.2252114614634
5.776677573829602,390.2664813925889
5.789267199509311,477.1865281720108
5.796576806384451,351.55366504318806
5.809297791258587,186.90088814030264
5.812617951631864,432.6490758076078
5.812758098837662,374.51845709061075
5.8207178172405065,349.7716560604512
5.82724558546289,234.03285627536044
5.829688241566714,526.8345533770517
5.829960769101859,356.6643494166256
5.833126200502306,496.84080559238595
5.836270972703801,509.2738653343648
5.844372389099846,883.7805611980123
5.849483297735674,148.59260722186417
5.850960176060482,399.16645845201367
5.8519621541368,231.07894181729407
5.853847925994785,718.2189856376691
5.86235511734094,426.5181546443877
5.8664508411783345,443.3222135000192
5.8675992899438825,279.748481223496
5.871996803834179,483.4879577668468
5.872066439675564,787.0996861530732
5.874448889605418,357.9023703903733
5.878620774077319,328.4193886540982
5.895467588595693,279.3821490789025
5.897382174739789,637.5425333561878
5.900584914086608,281.3316745056541
5.920042857742715,446.0046841937135
5.924926238258337,1337.3360396741236
5.925333264247001,282.63937589244694
5.947804107475349,505.52727205828114
5.9601982663767785,429.3158971435036
5.967093002433899,249.073678877341
5.9694922357775795,446.1189616141094
5.969769747496002,506.8660988081742
5.974269081768625,273.6955182959765
5.974514463255787,273.46845782418035
5.975354959003653,318.0102418207486
5.9884789790014565,301.8007835943959
5.989196415364518,259.809231177171
6.0029351091230865,446.5883627961866
6.004324738773903,430.36508545144414
6.006937363177116,261.5003578376505
6.014839622986983,771.57873893213
6.016191862305391,494.70132573933546
6.017983275088113,163.4093029568882
6.02219142993323,570.9344543363085
6.025829308300558,491.4007480517377
6.028854911670578,188.36916858344395
6.034539562211194,665.073846047662
6.050949393256019,354.5103075382565
6.056233824402,534.4175290799017
6.062546533101454,336.76719565697493
6.0636270505358425,581.3892724248573
6.065227243376256,412.3793416538922
6.066375036010868,308.25641928014585
6.078050096846937,293.8413428290883
6.084551547333945,662.5970257625955
6.086710876282382,488.4538683900022
6.086857513663517,910.0178633061421
6.101460948148031,952.0770190590548
6.106477929727305,919.8019073198906
6.108561780006795,267.490364821603
6.120444160264697,191.56693528115832
6.121513032820303,222.956201045962
6.123588448340627,513.1807833482109
6.129716235508795,341.76853619700523
6.13374011172084,444.28661791375447
6.138457275016208,459.59059116811454
6.14457573188065,276.4102660528066
6.179954058496605,613.3318514920121
6.201722852052399,448.67667486120774
6.205903822296477,324.1836800910507
6.220164436436789,211.39652528489563
6.226879007706884,280.695701116882
6.228232848028199,1075.0542341952023
6.237969124556628,359.5336262321969
6.245703687837931,219.96108152642321
6.250725188540258,273.27032625717646
6.25733255158687,566.2660279214333
6.257973095527518,551.0718541955054
6.266421771031673,340.5474166346844
6.276238797290688,440.4836482862778
6.276848523714307,410.38868484811377
6.283186481196026,549.31602681489
6.293400951051353,308.2854739710598
6.296701549905492,302.07586066001016
6.301506371525875,267.3696616120265
6.306748969242221,509.08317621290524
6.306945939018078,361.0511103479161
6.316075363665817,790.7145937183756
6.318140279280101,289.6661141761494
6.327448103708093,353.1272802989205
6.3315216860744385,913.0997795161413
6.351319981981192,467.3603847872327
6.357516971900168,348.01604884332335
6.364848625734112,493.9290930375549
6.366558864700721,342.49514384297265
6.368508914821859,613.5903720775364
6.36857415887539,353.5408561432324
6.37404921753523,458.7981481848507
6.3849730294093945,622.1171775839368
6.387345995180908,663.8413883216846
6.389845372706475,162.93555855242204
6.401500348195697,299.178432770666
6.402908357824117,456.5222197595183
6.405317016952949,217.51803281921525
6.417779429459415,535.1637705563065
6.419902148339247,324.80896898472656
6.423837291900867,786.2361929500807
6.425495387356648,1278.6623665782022
6.431115444632752,465.2423330581995
6.431746493195533,397.24308812850336
6.436933596252231,528.5657494485275
6.439909677989249,447.8307879308305
6.454564196320263,669.9696751181882
6.472260197876494,534.329030579982
6.47227936664504,489.47837411491037
6.472399196900369,622.046158371639
6.474206647902292,443.5187239739066
6.4790367287529875,657.8247429068387
6.486343598831468,359.75353661690804
6.488265546846833,378.54694248841275
6.493847933766631,579.0785388433142
6.496216344230561,233.1877894438239
6.5018730876256825,438.191399328294
6.5037346017078335,446.4743406172447
6.513594274897514,329.79368201062795
6.51622196178414,483.0923520203408
6.523003238803369,480.1751470173843
6.526860087054104,332.6089899075709
6.527731366531043,363.7032516773797
6.551331518997927,1080.6029719630733
6.552135490509983,589.6563149488272
6.556056754246782,235.86599516617977
6.556386170131134,380.23202284487706
6.58047547993138,348.2756525047657
6.58535762256065,504.7796101893254
6.587239848494562,721.4860739092775
6.588316910300023,792.0894967099417
6.599573461031696,575.838035038613
6.614100409839182,892.0117794424226
6.617258046214829,322.82545127555505
6.625832963451785,437.9719932296401
6.639831027378136,467.5853410286896
6.644003361542445,399.202604517537
6.649877664251562,461.8330765202155
6.659341058636016,382.3307484338625
6.664976255908925,613.3975392667315
6.667957446792684,309.95096815723764
6.671110060295064,212.77489516005136
6.672539877707777,509.673902278418
6.678138301384024,411.86717255010103
6.685109452776146,448.05127501506433
6.685855041397275,486.19900216904193
6.6877220907013,317.9399996352794
6.69121102529607,525.4273697921482
6.691246129303352,245.5332597649452
6.692243087617271,220.26192844835415
6.701971657052297,578.5024686599476
6.704457439936959,545.1628866525833
6.704724429078681,306.21916213075133
6.719816317346044,381.85217618465816
6.736812801182509,238.6966901307213
6.762374827881899,344.7112613092482
6.7803851446252565,370.0367071432133
6.787035323641305,529.0934377302247
6.788666399420947,331.5267978772799
6.792358697629538,569.4892432898306
6.795999100843915,204.33495295289467
6.800437304537581,357.70099786259766
6.803454565568472,426.05820136460164
6.810055891911617,616.2263299224633
6.816683881379959,573.9428722935143
6.820928466352711,613.1358383734799
6.823410101631566,194.39414443053894
6.8268458559152805,289.1908441204701
6.829716056316045,244.01598103485682
6.836719498206634,609.1547514091094
6.853659260304994,364.17315279115326
6.859432233936218,222.55263976147558
6.865505185780421,320.2593935434349
6.86598930900567,654.6528498733192
6.868312032672748,196.81498136905137
6.875725461586967,498.89054453035953
6.883172889133618,569.6326125221551
6.887493565950535,335.4164849696344
6.88783616108509,384.5435757450155
6.902398061984059,467.666049835233
6.912588252137539,351.5028749367486
6.912842065003304,614.1197493914374
6.919141621560726,886.3299981396004
6.922418101259609,358.90052404444197
6.933107979805072,366.01201610548185
6.936714619197517,263.6467480491384
6.941822680100245,453.29727453626884
6.944194475489951,623.951842388472
6.959154651406038,404.4905699673051
6.962082481398568,385.9321013745342
6.972414184730724,410.8753054071023
6.977552469801026,597.7917077857561
6.980438699178194,661.6851200397745
6.983798105647679,664.2699730584072
6.9841590373840745,412.34949051244666
6.984572952231673,407.61029128349435
6.987046858253507,555.0043454191116
6.9944190724757505,252.70699504468232
6.9969227226166595,257.0478935294456
7.000983323020932,500.8292090438007
7.023791382686795,311.190624135674
7.030569826457622,453.0104511364711
7.036858346594727,552.8358710413495
7.037817674182634,294.51420698854497
7.045667750760288,362.7282980530773
7.045933845583875,586.0266024466767
7.067872207650964,716.8004887289953
7.086566867937506,1454.4315278228344
7.090476498700582,917.5459241134357
7.09154961855802,436.8936549258864
7.093771026722493,605.9328221588214
7.097967994659484,143.9424922876347
7.099665185987078,709.0284268853068
7.134077106153086,597.9968535729735
7.144885836428443,614.1061118818094
7.157254632249135,438.5911760417257
7.161341635436656,542.1664351568962
7.172865079120129,649.903091363615
7.185304022110017,950.1176097482264
7.19345813746196,741.8610323541695
7.196813603421447,256.747217532438
